"id","ref_order_code","ref_product_code","ref_product_brand","ref_product_name","ref_product_price","ref_product_color","ref_product_storage","product_type","deposit","finance","increase","increase_amount","commission_admin","finance_befor_tax","sales_tax","finance_amount","finance_cost","cost_report_rd","installment_amount","installment_number","finance_per_month","increase_per_month","sales_tax_per_month","installment_total","processing","detail_quantity","detail_amount","detail_status","mobile_imei","mobile_serial_no","created_by","created_at","updated_at","updated_by"
"389","REQ2602-00389","353792279272095","Apple","iPhone 15 128 Gb สีชมพู","16900","7","128 Gb","2","2600","14300","0.72","10296","1430","26026","1821.82","27847.82","15730","23423.4","2320.65","12","1310.83","858","151.82","27847.82","0","1","30447.82","1","353792279272095","DFPG7NXXMW","nicha","2026-02-10 18:56:30","2026-02-10 18:57:21","nicha"
"390","REQ2602-00390","358216482719234","Apple","iPhone 13 Pro Max 256 Gb สีเขียว","17900","3","256 Gb","2","2700","15200","0.72","10944","1520","27664","1936.48","29600.48","16720","24897.6","2466.71","12","1393.33","912","161.37","29600.48","0","1","32300.48","1","358216482719234","WYL7LJFV4J","nicha","2026-02-11 12:18:44","2026-02-11 12:21:42","nicha"
"391","REQ2602-00391","359368231686880","Apple","iPhone 15 Pro 128 Gb ไทเทเนียมขาว","21900","30","128 Gb","2","3300","18600","0.72","13392","1860","33852","2369.64","36221.64","20460","30466.8","3018.47","12","1705","1116","197.47","36221.64","0","1","39521.64","1","359368231686880","J6WDWYH5K7","nicha","2026-02-12 18:41:55","2026-02-12 18:43:20","nicha"
"392","REQ2602-00392","357140346060216","Apple","iPhone 16 128 Gb สีดำ","25100","5","128 Gb","1","3800","21300","0.6","12780","2130","36210","2534.7","38744.7","23430","32589","3228.73","12","1952.5","1065","211.23","38744.7","0","1","42544.7","1","357140346060216","M4P9VX044H","phanumas","2026-02-13 12:07:01","2026-02-13 12:09:43","phanumas"
"393","REQ2602-00393","357177504194031","Apple","iPhone 13 Pro Max 256 Gb สีขาว","17900","4","256 Gb","2","2700","15200","0.72","10944","1520","27664","1936.48","29600.48","16720","24897.6","2466.71","12","1393.33","912","161.37","29600.48","0","1","32300.48","1","357177504194031","Q1H44W7Q5Q","nicha","2026-02-13 14:34:24","2026-02-13 14:35:23","nicha"
"394","REQ2602-00394","355908667188333","Apple","iPhone 13 Pro Max 128 Gb สีดำ","16900","5","128 Gb","2","4000","12900","0.72","9288","1290","23478","1643.46","25121.46","14190","21130.2","2093.46","12","1182.5","774","136.96","25121.46","0","1","29121.46","1","355908667188333","Q29KNYXDM7","phanumas","2026-02-13 17:58:41","2026-02-13 17:59:26","phanumas"
"395","REQ2602-00395","354842971496275","Apple","iPhone 12 128 Gb สีน้ำเงิน","9900","2","128 Gb","2","5000","4900","0.6","2940","490","8330","583.1","8913.1","5390","7497","891.31","10","539","294","58.31","8913.1","0","1","13913.1","1","354842971496275","G6TDQ7BG0F11","nicha","2026-02-14 12:36:34","2026-02-14 12:38:56","nicha"
"396","REQ2602-00396","351358690802498","Apple","iPhone 13 128 Gb สีมิดไนท์","15500","27","128 Gb","1","2400","13100","0.6","7860","1310","22270","1558.9","23828.9","14410","20043","1985.74","12","1200.83","655","129.91","23828.9","0","1","26228.9","1","351358690802498","JVQ3CD79RH","nicha","2026-02-14 14:19:17","2026-02-14 14:20:49","nicha"
"397","REQ2602-00397","354781548175261","Apple","iPhone 15 Pro 128 Gb ไทเทเนียมธรรมชาติ","21900","28","128 Gb","2","3300","18600","0.6","11160","1860","31620","2213.4","33833.4","20460","28458","2819.45","12","1705","930","184.45","33833.4","0","1","37133.4","1","354781548175261","DF9WC0H212","phanumas","2026-02-15 11:46:47","2026-02-15 11:47:45","phanumas"
"398","REQ2602-00398","351358690038150","Apple","iPhone 13 128 Gb สีขาว","15500","4","128 Gb","1","2400","13100","0.6","7860","1310","22270","1558.9","23828.9","14410","20043","1985.74","12","1200.83","655","129.91","23828.9","0","1","26228.9","1","351358690038150","๋J9VG6NX6DP","nicha","2026-02-15 18:24:10","2026-02-15 18:25:35","nicha"
"399","REQ2602-00399","358863665837430","Apple","iPhone 13 Pro Max 128 Gb สีเซียร์ร่าบลู","16900","10","128 Gb","2","2600","14300","0.72","10296","1430","26026","1821.82","27847.82","15730","23423.4","2320.65","12","1310.83","858","151.82","27847.82","0","1","30447.82","1","358863665837430","PL2FK7G2KN","nicha","2026-02-17 11:07:48","2026-02-17 11:08:54","nicha"
"400","REQ2602-00400","353910813464354","Apple","iPhone 15 128 Gb สีฟ้า","17900","17","128 Gb","2","6000","11900","0.72","8568","1190","21658","1516.06","23174.06","13090","19492.2","1931.17","12","1090.83","714","126.34","23174.06","0","1","29174.06","1","353910813464354","D652H4GMKT","nicha","2026-02-17 13:54:33","2026-02-17 13:55:26","nicha"
"401","REQ2602-00401","357593674618478","Apple","iPhone 17 PRO 256 Gb ไทเทเนียมขาว","43900","30","256 Gb","1","11000","32900","0.6","19740","3290","55930","3915.1","59845.1","36190","50337","4987.09","12","3015.83","1645","326.26","59845.1","0","1","70845.1","1","357593674618478","D3WGM7K2TC","nicha","2026-02-17 14:19:14","2026-02-17 14:20:23","nicha"
"402","REQ2602-00402","350017080825938","Apple","iPhone 13 Pro 256 Gb สีทอง","15900","23","256 Gb","2","2400","13500","0.72","9720","1350","24570","1719.9","26289.9","14850","22113","2190.83","12","1237.5","810","143.33","26289.9","0","1","28689.9","1","350017080825938","M4D4CH40W3","nicha","2026-02-17 17:57:16","2026-02-17 18:00:02","nicha"
"403","REQ2602-00403","356852887619751","Apple","iPhone 14 128 Gb สีฟ้า","14900","17","128 Gb","2","2300","12600","0.72","9072","1260","22932","1605.24","24537.24","13860","20638.8","2044.77","12","1155","756","133.77","24537.24","0","1","26837.24","1","356852887619751","JYMG0FQWJ2","nicha","2026-02-18 14:27:29","2026-02-18 14:30:30","nicha"
"404","REQ2602-00404","358922379802807","Apple","Iphone 16 plus 128 Gb สีชมพู","24900","7","128 Gb","2","3800","21100","0.72","15192","2110","38402","2688.14","41090.14","23210","34561.8","3424.18","12","1934.17","1266","224.01","41090.14","0","1","44890.14","1","358922379802807","CNPFHLWP4Y","nicha","2026-02-19 17:09:31","2026-02-19 17:12:21","nicha"
"405","REQ2602-00405","355843702174263","Apple","iPhone 14 Plus 128 Gb สีขาว","16900","4","128 Gb","2","2600","14300","0.72","10296","1430","26026","1821.82","27847.82","15730","23423.4","2320.65","12","1310.83","858","151.82","27847.82","0","1","30447.82","1","355843702174263","XH9NW37QX3","phanumas","2026-02-19 17:51:13","2026-02-19 17:52:13","phanumas"
"406","REQ2602-00406","352473491891100","Apple","iPhone 15 Plus 256 Gb สีดำ","22900","5","256 Gb","2","3500","19400","0.72","13968","1940","35308","2471.56","37779.56","21340","31777.2","3148.3","12","1778.33","1164","205.96","37779.56","0","1","41279.56","1","352473491891100","CQ1WD2713X","nicha","2026-02-20 17:46:52","2026-02-20 17:48:04","nicha"
"407","REQ2602-00407","352632921742981","Apple","iPhone 14 Pro Max 128 Gb สีดำ","22900","5","128 Gb","2","3500","19400","0.72","13968","1940","35308","2471.56","37779.56","21340","31777.2","3148.3","12","1778.33","1164","205.96","37779.56","0","1","41279.56","1","352632921742981","K07YJJ2X17","phanumas","2026-02-20 18:16:54","2026-02-20 18:17:35","phanumas"
"408","REQ2602-00408","351321808944917","Apple","iPhone 15 128 Gb สีชมพู","17900","7","128 Gb","2","2700","15200","0.72","10944","1520","27664","1936.48","29600.48","16720","24897.6","2466.71","12","1393.33","912","161.37","29600.48","0","1","32300.48","1","351321808944917","KFX2W700JL","nicha","2026-02-21 14:22:21","2026-02-21 14:24:09","nicha"
"409","REQ2602-00409","357173345579555","Apple","iPhone 14 Pro Max 128 Gb สีทอง","22900","12","128 Gb","2","3500","19400","0.72","13968","1940","35308","2471.56","37779.56","21340","31777.2","3148.3","12","1778.33","1164","205.96","37779.56","0","1","41279.56","1","357173345579555","GF2JHQM7J","phanumas","2026-02-23 14:59:48","2026-02-23 15:04:24","phanumas"
"410","REQ2602-00410","357140346923678","Apple","iPhone 16 128 Gb สีดำ","25100","5","128 Gb","1","3800","21300","0.6","12780","2130","36210","2534.7","38744.7","23430","32589","3228.73","12","1952.5","1065","211.23","38744.7","0","1","42544.7","1","357140346923678","CH9QK9VNW1","nicha","2026-02-24 11:42:10","2026-02-24 11:43:16","nicha"
"411","REQ2602-00411","350578803732990","Apple","iPhone 16 Pro 128 Gb ไทเทเนียมธรรมชาติ","27900","28","128 Gb","2","4400","23500","0.6","14100","2350","39950","2796.5","42746.5","25850","35955","3562.21","12","2154.17","1175","233.04","42746.5","0","1","47146.5","1","350578803732990","C70NWQDWKO","nicha","2026-02-26 12:48:15","2026-02-26 12:50:35","nicha"
"412","REQ2602-00412","350578803732990","Apple","iPhone 16 Pro 128 Gb ไทเทเนียมธรรมชาติ","28900","28","128 Gb","2","4400","24500","0.72","17640","2450","44590","3121.3","47711.3","26950","40131","3975.94","12","2245.83","1470","260.11","47711.3","0","1","52111.3","1","350578803732990","C70NWQDWKO","nicha","2026-02-26 13:07:19","2026-02-26 13:08:43","nicha"
"413","REQ2602-00413","355497933133695","Apple","iPhone 15 128 Gb สีดำ","20900","5","128 Gb","1","3200","17700","0.72","12744","1770","32214","2254.98","34468.98","19470","28992.6","2872.42","12","1622.5","1062","187.92","34468.98","0","1","37668.98","1","355497933133695","็HQQ42K2VKX","phanumas","2026-02-27 10:55:07","2026-02-27 10:56:51","phanumas"
"414","REQ2602-00414","P01010201551-","Apple","iPhone 15 128 Gb สีดำ","20900","5","5","1","3200","17700","0.6","10620","1770","30090","2106.3","32196.3","19470","27081","2683.03","12","1622.5","885","175.53","32196.3","0","1","35396.3","1","355497933133695","็HQQ42K2VKX","phanumas","2026-02-27 11:06:46","2026-02-27 11:58:48","phanumas"
"415","REQ2602-00415","357205922755503","Apple","iPhone 15 128 Gb สีชมพู","20900","7","128 Gb","1","3200","17700","0.6","10620","1770","30090","2106.3","32196.3","19470","27081","2683.03","12","1622.5","885","175.53","32196.3","0","1","35396.3","1","357205922755503","J6JYGH43HW","nicha","2026-02-27 11:11:53","2026-02-27 11:15:53","nicha"
"416","REQ2602-00416","353318859211905","Apple","iPhone 15 128 Gb สีชมพู","16900","7","128 Gb","2","2600","14300","0.72","10296","1430","26026","1821.82","27847.82","15730","23423.4","2320.65","12","1310.83","858","151.82","27847.82","0","1","30447.82","1","353318859211905","CX2G2GMKHV","phanumas","2026-02-28 10:48:30","2026-02-28 10:49:05","phanumas"
"417","REQ2603-00417","352051694405819","Apple","iPhone 13 Pro Max 128 Gb สีทอง","16900","23","128 Gb","2","2600","14300","0.72","10296","1430","26026","1821.82","27847.82","15730","23423.4","2320.65","12","1310.83","858","151.82","27847.82","0","1","30447.82","1","352051694405819","KNXRG292V5","phanumas","2026-03-02 17:46:24","2026-03-02 17:49:12","phanumas"
"418","REQ2603-00418","358686321786034","Apple","iPhone 14 Pro Max 1024 Gb สีเงิน","24500","11","1024 Gb","2","3700","20800","0.66","13728","2080","36608","2562.56","39170.56","22880","32947.2","3264.21","12","1906.67","1144","213.55","39170.56","0","1","42870.56","1","358686321786034","C4YMH4JFQK","phanumas","2026-03-02 18:50:20","2026-03-02 18:51:21","phanumas"
"419","REQ2603-00419","351358690038051","Apple","iPhone 13 128 Gb สีขาว","15500","4","128 Gb","1","2400","13100","0.6","7860","1310","22270","1558.9","23828.9","14410","20043","1985.74","12","1200.83","655","129.91","23828.9","0","1","26228.9","1","351358690038051","KV3X6L9L9L","phanumas","2026-03-03 13:31:34","2026-03-03 13:32:32","phanumas"
"420","REQ2603-00420","353922106642885","Apple","iPhone 11 Pro Max 256 Gb สีมิดไนท์","9900","27","256 Gb","2","1000","8900","0.66","5874","890","15664","1096.48","16760.48","9790","14097.6","1676.05","10","979","587.4","109.65","16760.48","0","1","17760.48","1","353922106642885","FK1ZV060N711","nicha","2026-03-03 16:41:57","2026-03-03 16:43:10","nicha"
"421","REQ2603-00421","359222218331707","Apple","iPhone 13 128 Gb สีมิดไนท์","12900","27","128 Gb","2","1500","11400","0.66","7524","1140","20064","1404.48","21468.48","12540","18057.6","1789.04","12","1045","627","117.04","21468.48","0","1","22968.48","1","359222218331707","็H4X1K9WNMF","phanumas","2026-03-03 18:42:58","2026-03-03 18:44:07","phanumas"
"422","REQ2603-00422","352626668396936","Apple","iPhone 17 256 Gb สีดำ","29900","5","256 Gb","1","7500","22400","0.66","14784","2240","39424","2759.68","42183.68","24640","35481.6","3515.31","12","2053.33","1232","229.97","42183.68","0","1","49683.68","1","352626668396936","MGF724632T","nicha","2026-03-04 13:27:04","2026-03-04 13:33:07","admins"
"423","REQ2603-00423","352626668396936","Apple","iPhone 17 256 Gb สีดำ","29900","5","256 Gb","1","7500","22400","0.6","13440","2240","38080","2665.6","40745.6","24640","34272","3395.47","12","2053.33","1120","222.13","40745.6","0","1","48245.6","1","352626668396936","MGF724632T","nicha","2026-03-04 13:36:55","2026-03-04 13:40:15","nicha"
"424","REQ2603-00424","359732438655610","Apple","iPhone 15 Pro Max 256 Gb สีเทา","26900","15","256 Gb","2","4100","22800","0.66","15048","2280","40128","2808.96","42936.96","25080","36115.2","3578.08","12","2090","1254","234.08","42936.96","0","1","47036.96","1","359732438655610","CXLM4GDH5M","nicha","2026-03-04 15:57:28","2026-03-04 15:59:19","nicha"
"425","REQ2603-00425","358809661846206","Apple","Iphone 16 plus 256 Gb สีขาว","24900","4","256 Gb","2","3800","21100","0.66","13926","2110","37136","2599.52","39735.52","23210","33422.4","3311.29","12","1934.17","1160.5","216.63","39735.52","0","1","43535.52","1","358809661846206","CWQ6R9FK6L","phanumas","2026-03-05 18:31:02","2026-03-05 18:31:59","phanumas"
"426","REQ2603-00426","359844763167655","Apple","iPhone 16 Pro Max 256 Gb สีทอง","33900","23","256 Gb","2","4800","29100","0.66","19206","2910","51216","3585.12","54801.12","32010","46094.4","4566.76","12","2667.5","1600.5","298.76","54801.12","0","1","59601.12","1","359844763167655","K6VDGQ6VG7","phanumas","2026-03-14 13:39:15","2026-03-14 13:47:43","admins"
"427","REQ2603-00427","359844763167655","Apple","iPhone 16 Pro Max 256 Gb สีทอง","33900","23","256 Gb","2","4800","29100","0.5","14550","2910","46560","3259.2","49819.2","32010","41904","4151.6","12","2667.5","1212.5","271.6","49819.2","0","1","54619.2","1","359844763167655","K6VDGQ6VG7","phanumas","2026-03-14 13:59:22","2026-03-14 14:00:51","phanumas"
"428","REQ2603-00428","350912504407224","Apple","iPhone 16 Pro Max 256 Gb สีทอง","33900","12","256 Gb","2","5100","28800","0.5","14400","2880","46080","3225.6","49305.6","31680","41472","4108.8","12","2640","1200","268.8","49305.6","0","1","54405.6","1","350912504407224","C47DN7N316","phanumas","2026-03-14 16:32:14","2026-03-14 16:36:49","phanumas"
"429","REQ2603-00429","350970403514771","Apple","iPhone 16 Pro Max 256 Gb สีทอง","33900","23","256 Gb","2","5100","28800","0.5","14400","2880","46080","3225.6","49305.6","31680","41472","4108.8","12","2640","1200","268.8","49305.6","0","1","54405.6","1","350970403514771","CP9G7CGJC0","phanumas","2026-03-14 16:45:30","2026-03-14 16:46:30","phanumas"
"430","REQ2603-00430","350110764423441","Apple","iPhone 15 Plus 128 Gb สีชมพู","19900","7","128 Gb","2","3000","16900","0.5","8450","1690","27040","1892.8","28932.8","18590","24336","2411.07","12","1549.17","704.17","157.73","28932.8","0","1","31932.8","1","350110764423441","HK96VJQ41C","phanumas","2026-03-15 13:13:10","2026-03-15 13:15:03","phanumas"
"431","REQ2603-00431","358686320438587","Apple","iPhone 14 Pro Max 256 Gb สีม่วงเข้ม","22900","34","256 Gb","2","3500","19400","0.5","9700","1940","31040","2172.8","33212.8","21340","27936","2767.73","12","1778.33","808.33","181.07","33212.8","0","1","36712.8","1","358686320438587","V2KP9CYT95","phanumas","2026-03-19 15:56:38","2026-03-19 15:58:13","phanumas"
"432","REQ2603-00432","3575882000032541","Apple","iPhone 14 Pro 128 Gb สีม่วง","17900","1","128 Gb","2","2700","15200","0.5","7600","1520","24320","1702.4","26022.4","16720","21888","2168.53","12","1393.33","633.33","141.87","26022.4","0","1","28722.4","1","3575882000032541","RPGDJQM2DW","phanumas","2026-03-21 12:14:41","2026-03-21 12:17:36","phanumas"
"433","REQ2603-00433","351366064512122","Apple","iPhone 16 Pro Max 256 Gb สีทอง","33900","12","256 Gb","2","5100","28800","0.5","14400","2880","46080","3225.6","49305.6","31680","41472","4108.8","12","2640","1200","268.8","49305.6","0","1","54405.6","1","351366064512122","K4QG40253C","phanumas","2026-03-21 12:38:24","2026-03-21 12:40:47","phanumas"
"434","REQ2603-00434","357309619011814","Apple","iPhone 16 Pro Max 128 Gb สีดำ","34900","5","128 Gb","2","7000","27900","0.5","13950","2790","44640","3124.8","47764.8","30690","40176","3980.4","12","2557.5","1162.5","260.4","47764.8","0","1","54764.8","1","357309619011814","CW5L4P00W4","phanumas","2026-03-21 13:20:55","2026-03-21 13:21:37","phanumas"
"435","REQ2603-00435","357309619011814","Apple","iPhone 16 Pro Max 256 Gb สีดำ","34900","5","256 Gb","2","7000","27900","0.5","13950","2790","44640","3124.8","47764.8","30690","40176","3980.4","12","2557.5","1162.5","260.4","47764.8","0","1","54764.8","1","357309619011814","CW5L4P00W4","phanumas","2026-03-21 13:40:54","2026-03-21 13:43:14","phanumas"
"436","REQ2603-00436","357588200032541","Apple","iPhone 14 Pro 128 Gb สีม่วง","17900","1","128 Gb","2","2700","15200","0.5","7600","1520","24320","1702.4","26022.4","16720","21888","2168.53","12","1393.33","633.33","141.87","26022.4","0","1","28722.4","1","357588200032541","RPGDJQM2DW","phanumas","2026-03-21 15:07:29","2026-03-21 15:08:40","phanumas"
"437","REQ2603-00437","357330772610218","Apple","iPhone 17 256 Gb สีเขียว","29900","3","256 Gb","1","4500","25400","0.5","12700","2540","40640","2844.8","43484.8","27940","36576","3623.73","12","2328.33","1058.33","237.07","43484.8","0","1","47984.8","1","357330772610218","KVMXT6J0WR","phanumas","2026-03-21 15:20:29","2026-03-21 15:22:04","phanumas"
"438","REQ2603-00438","354408272580488","Apple","iPhone 15 Pro 128 Gb ไทเทเนียมธรรมชาติ","21900","28","128 Gb","2","3300","18600","0.5","9300","1860","29760","2083.2","31843.2","20460","26784","2653.6","12","1705","775","173.6","31843.2","0","1","35143.2","1","354408272580488","J6TGQCHGK6","phanumas","2026-03-22 16:21:23","2026-03-22 16:23:32","phanumas"
"439","REQ2603-00439","356389955561268","Apple","iPhone 13 Pro Max 256 Gb สีเซียร์ร่าบลู","16900","10","256 Gb","2","2600","14300","0.5","7150","1430","22880","1601.6","24481.6","15730","20592","2040.13","12","1310.83","595.83","133.47","24481.6","0","1","27081.6","1","356389955561268","MVRPQ2904L","phanumas","2026-03-23 10:48:18","2026-03-23 10:49:41","phanumas"
"440","REQ2603-00440","359370792502464","Apple","iPhone 15 Pro 256 Gb ไทเทเนียมน้ำเงิน","22900","29","256 Gb","2","3500","19400","0.5","9700","1940","31040","2172.8","33212.8","21340","27936","2767.73","12","1778.33","808.33","181.07","33212.8","0","1","36712.8","1","359370792502464","J1W3WJL75V","phanumas","2026-03-25 13:02:29","2026-03-25 13:03:31","phanumas"
"441","REQ2603-00441","354786252528746","Apple","iPhone 13 Pro Max 128 Gb สีดำ","15900","5","128 Gb","2","2400","13500","0.5","6750","1350","21600","1512","23112","14850","19440","1926","12","1237.5","562.5","126","23112","0","1","25512","1","354786252528746","RGXQYWV04X","phanumas","2026-03-26 11:18:10","2026-03-26 11:18:56","phanumas"
"442","REQ2603-00442","357514592229974","Apple","iPhone 13 128 Gb สีขาว","12900","4","128 Gb","2","5000","7900","0.5","3950","790","12640","884.8","13524.8","8690","11376","1127.07","12","724.17","329.17","73.73","13524.8","0","1","18524.8","1","357514592229974","HQ26XR2WFH","phanumas","2026-03-26 12:41:39","2026-03-26 12:44:50","phanumas"
"443","REQ2603-00443","352852880558992","Apple","iPhone 16 Pro 256 Gb สีขาว","26900","4","256 Gb","2","10000","16900","0.5","8450","1690","27040","1892.8","28932.8","18590","24336","2411.07","12","1549.17","704.17","157.73","28932.8","0","1","38932.8","1","352852880558992","L6JF9QX39M","phanumas","2026-03-26 16:25:16","2026-03-26 16:26:48","phanumas"
"444","REQ2603-00444","350407037735019","Apple","iPhone 13 128 Gb สีชมพู","11900","7","128 Gb","2","1800","10100","0.5","5050","1010","16160","1131.2","17291.2","11110","14544","1440.93","12","925.83","420.83","94.27","17291.2","0","1","19091.2","1","350407037735019","MGKHKQGKXG","phanumas","2026-03-27 18:40:57","2026-03-27 18:41:50","phanumas"
"445","REQ2603-00445","350046783126328","Apple","iPhone 14 Pro 256 Gb สีดำ","18900","5","256 Gb","2","2900","16000","0.5","8000","1600","25600","1792","27392","17600","23040","2282.67","12","1466.67","666.67","149.33","27392","0","1","30292","1","350046783126328","LM3XR6GHL7","phanumas","2026-03-28 11:15:43","2026-03-28 11:17:31","phanumas"
"446","REQ2603-00446","350046783126328","Apple","iPhone 14 Pro 256 Gb สีดำ","18900","5","256 Gb","2","2900","16000","0.5","8000","1600","25600","1792","27392","17600","23040","2282.67","12","1466.67","666.67","149.33","27392","0","1","30292","1","350046783126328","LM3XR6GHL7","phanumas","2026-03-28 11:27:56","2026-03-28 11:28:40","phanumas"
"447","REQ2603-00447","350578803732990","Apple","iPhone 16 Pro 128 Gb ไทเทเนียมธรรมชาติ","27900","28","128 Gb","2","5000","22900","0.5","11450","2290","36640","2564.8","39204.8","25190","32976","3267.07","12","2099.17","954.17","213.73","39204.8","0","1","44204.8","1","350578803732990","C70NWQDWKO","phanumas","2026-03-28 11:56:39","2026-03-28 11:58:28","phanumas"
"448","REQ2603-00448","P010101016242-1","Apple","iPhone 12 Pro 256 Gb แปซิฟิกบลู","11000","24","256 Gb","2","1700","9300","0.66","6138","930","16368","1145.76","17513.76","10230","14731.2","1751.38","10","1023","613.8","114.58","17513.76","0","1","19213.76","1","354049342324851","G6TF3GXY0D95","phanumas","2026-03-28 12:06:45","2026-03-28 12:11:34","phanumas"
"449","REQ2603-00449","354049342324851","Apple","iPhone 12 Pro 256 Gb แปซิฟิกบลู","11000","24","256 Gb","2","1700","9300","0.66","6138","930","16368","1145.76","17513.76","10230","14731.2","1751.38","10","1023","613.8","114.58","17513.76","0","1","19213.76","1","354049342324851","G6TF3GXY0D95","phanumas","2026-03-28 12:39:45","2026-03-28 12:40:34","phanumas"
"450","REQ2603-00450","357177506034193","Apple","iPhone 13 Pro Max 128 Gb สีดำ","15900","5","128 Gb","2","2400","13500","0.5","6750","1350","21600","1512","23112","14850","19440","1926","12","1237.5","562.5","126","23112","0","1","25512","1","357177506034193","GJH79FWHY3","phanumas","2026-03-28 12:51:02","2026-03-28 12:52:43","phanumas"
"451","REQ2603-00451","353084308023024","Apple","iPhone 13 Pro 128 Gb สีเซียร์ร่าบลู","14900","10","128 Gb","2","2300","12600","0.5","6300","1260","20160","1411.2","21571.2","13860","18144","1797.6","12","1155","525","117.6","21571.2","0","1","23871.2","1","353084308023024","HF201XYLHY","phanumas","2026-03-29 14:54:42","2026-03-29 14:55:36","phanumas"
"452","REQ2603-00452","359867882507618","Apple","iPhone 15 128 Gb สีชมพู","22900","7","128 Gb","1","3500","19400","0.5","9700","1940","31040","2172.8","33212.8","21340","27936","2767.73","12","1778.33","808.33","181.07","33212.8","0","1","36712.8","1","359867882507618","GQKVK932QT","phanumas","2026-03-29 15:54:11","2026-03-29 15:55:40","phanumas"
"453","REQ2603-00453","350165056599290","Apple","iPhone 13 Pro 256 Gb สีเซียร์ร่าบลู","15900","10","256 Gb","2","2400","13500","0.5","6750","1350","21600","1512","23112","14850","19440","1926","12","1237.5","562.5","126","23112","0","1","25512","1","350165056599290","์NR6R4CFGQ3","phanumas","2026-03-29 16:42:18","2026-03-29 16:43:55","phanumas"
"454","REQ2603-00454","352804344541320","Apple","iPhone 15 Pro 128 Gb ไทเทเนียมน้ำเงิน","21900","29","128 Gb","2","3300","18600","0.5","9300","1860","29760","2083.2","31843.2","20460","26784","2653.6","12","1705","775","173.6","31843.2","0","1","35143.2","1","352804344541320","H5Y26KGH9H","phanumas","2026-03-30 13:21:13","2026-03-30 13:22:41","phanumas"
"455","REQ2603-00455","351232990728838","Apple","iPhone 12 Pro Max 256 Gb สีกราไฟต์","12900","13","256 Gb","2","2000","10900","0.5","5450","1090","17440","1220.8","18660.8","11990","15696","1866.08","10","1199","545","122.08","18660.8","0","1","20660.8","1","351232990728838","G0NDTQ6B0D53","phanumas","2026-03-31 15:25:35","2026-03-31 15:28:40","phanumas"
"456","REQ2604-00456","352973351026978","Apple","Iphone 16 plus 128 Gb สีดำ","24900","5","128 Gb","2","3800","21100","0.5","10550","2110","33760","2363.2","36123.2","23210","30384","3010.27","12","1934.17","879.17","196.93","36123.2","0","1","39923.2","1","352973351026978","DXNQNCDVX4","phanumas","2026-04-01 16:14:39","2026-04-01 16:17:47","phanumas"
"457","REQ2604-00457","352213575552677","Apple","iPhone 14 Pro 128 Gb สีขาว","17900","4","128 Gb","2","5000","12900","0.5","6450","1290","20640","1444.8","22084.8","14190","18576","1840.4","12","1182.5","537.5","120.4","22084.8","0","1","27084.8","1","352213575552677","RJ2YVJ4YF7","phanumas","2026-04-01 18:41:39","2026-04-01 18:42:12","phanumas"
"458","REQ2604-00458","355554418135742","Apple","iPhone 14 128 Gb สีฟ้า","14900","17","128 Gb","2","2300","12600","0.5","6300","1260","20160","1411.2","21571.2","13860","18144","1797.6","12","1155","525","117.6","21571.2","0","1","23871.2","1","355554418135742","TKG9RM0WNJ","phanumas","2026-04-02 11:47:17","2026-04-02 11:48:20","phanumas"
"459","REQ2604-00459","351066253385344","Apple","iPhone 12 128 Gb สีขาว","7500","4","128 Gb","2","1200","6300","0.5","3150","630","10080","705.6","10785.6","6930","9072","1078.56","10","693","315","70.56","10785.6","0","1","11985.6","1","351066253385344","G6TDW1N50F0Y","phanumas","2026-04-02 13:29:00","2026-04-02 13:31:18","phanumas"
"460","REQ2604-00460","352359490033531","Apple","iPhone 13 128 Gb สีดำ","11900","5","128 Gb","2","1800","10100","0.5","5050","1010","16160","1131.2","17291.2","11110","14544","1440.93","12","925.83","420.83","94.27","17291.2","0","1","19091.2","1","352359490033531","J1Q626J5W3","phanumas","2026-04-02 18:23:39","2026-04-02 18:24:49","phanumas"
"461","REQ2604-00461","355281434001696","Apple","iPhone 14 Pro Max 128 Gb สีดำ","21900","5","128 Gb","2","3300","18600","0.5","9300","1860","29760","2083.2","31843.2","20460","26784","2653.6","12","1705","775","173.6","31843.2","0","1","35143.2","1","355281434001696","LKXXDRDX2T","phanumas","2026-04-03 17:34:57","2026-04-03 17:36:04","phanumas"
"462","REQ2604-00462","354049343006424","Apple","iPhone 12 Pro 128 Gb สีกราไฟต์","10000","13","128 Gb","2","1500","8500","0.5","4250","850","13600","952","14552","9350","12240","1455.2","10","935","425","95.2","14552","0","1","16052","1","354049343006424","G6TF61770D8X","phanumas","2026-04-04 14:55:19","2026-04-04 14:56:22","phanumas"
"463","REQ2604-00463","356901454922260","Apple","iPhone 14 Pro 128 Gb สีทอง","17900","23","128 Gb","2","3500","14400","0.5","7200","1440","23040","1612.8","24652.8","15840","20736","2054.4","12","1320","600","134.4","24652.8","0","1","28152.8","1","356901454922260","HV656QQG9W","phanumas","2026-04-05 10:44:50","2026-04-05 10:45:40","phanumas"
"464","REQ2604-00464","353162872119921","Apple","iPhone 17 256 Gb สีเขียว","29900","3","256 Gb","1","4500","25400","0.5","12700","2540","40640","2844.8","43484.8","27940","36576","3623.73","12","2328.33","1058.33","237.07","43484.8","0","1","47984.8","1","353162872119921","LM3TTYQY44","phanumas","2026-04-05 11:09:53","2026-04-05 11:10:36","phanumas"
